medicine_id,quantity_dispensed,unit_cost_at_time,pay_rate_at_time,profit_per_unit,total_profit,dispensed_at,trade_name,company,category
3,2,76.72,34,-42.72,-85.44,2026-02-22,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,4,76.72,34,-42.72,-170.88,2026-02-23,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,1,76.72,34,-42.72,-42.72,2026-02-24,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,2,76.72,34,-42.72,-85.44,2026-02-25,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,4,76.72,34,-42.72,-170.88,2026-02-26,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,3,76.72,34,-42.72,-128.16,2026-02-27,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,1,76.72,34,-42.72,-42.72,2026-02-28,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,1,76.72,34,-42.72,-42.72,2026-03-01,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,5,76.72,34,-42.72,-213.6,2026-03-02,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,4,76.72,34,-42.72,-170.88,2026-03-03,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,3,76.72,34,-42.72,-128.16,2026-03-04,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,3,76.72,34,-42.72,-128.16,2026-03-05,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,3,76.72,34,-42.72,-128.16,2026-03-06,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,3,76.72,34,-42.72,-128.16,2026-03-07,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,2,76.72,34,-42.72,-85.44,2026-03-08,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,4,76.72,34,-42.72,-170.88,2026-03-09,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,6,76.72,34,-42.72,-256.32,2026-03-10,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,5,76.72,34,-42.72,-213.6,2026-03-11,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,2,76.72,34,-42.72,-85.44,2026-03-12,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,4,76.72,34,-42.72,-170.88,2026-03-13,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,1,76.72,34,-42.72,-42.72,2026-03-14,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,2,76.72,34,-42.72,-85.44,2026-03-15,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,5,76.72,34,-42.72,-213.6,2026-03-16,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,2,76.72,34,-42.72,-85.44,2026-03-17,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,4,76.72,34,-42.72,-170.88,2026-03-18,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,3,76.72,34,-42.72,-128.16,2026-03-19,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,3,76.72,34,-42.72,-128.16,2026-03-20,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
3,3,76.72,34,-42.72,-128.16,2026-03-21,ACHTENON 2MG 20TAB,Pharmaoverseas,TABLETS + CAPSULES
4,1,51.0,68,17.0,17.0,2025-12-22,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2025-12-23,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2025-12-24,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2025-12-26,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2025-12-31,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-01,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-02,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-05,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-06,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-07,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-08,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-09,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-12,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-16,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-19,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-21,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-22,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-23,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-01-27,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-02,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-03,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-04,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-06,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-07,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-10,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-11,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-12,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-13,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-16,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-17,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-19,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-20,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-22,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-23,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-25,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-27,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-02-28,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-02,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-03,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-04,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-05,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-06,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-08,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-09,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-10,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-12,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-13,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-17,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-18,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-19,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
4,1,51.0,68,17.0,17.0,2026-03-20,ACNE-STOP 30GM CREAM,Mash Pharma,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2025-12-22,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2025-12-23,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2025-12-24,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2025-12-25,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2025-12-26,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2025-12-28,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2025-12-29,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2025-12-30,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-01,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-02,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-03,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-05,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-06,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-07,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-09,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-11,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-12,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-13,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-14,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-16,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-21,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-22,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-23,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-26,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-27,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-28,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-29,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-30,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-01-31,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-01,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-02,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-03,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-04,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-05,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-06,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-09,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-10,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-11,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-12,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-13,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-15,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-16,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-17,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-18,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-19,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-20,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-22,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-23,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-26,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-27,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-02-28,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-02,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-03,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-04,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-05,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-06,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-08,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-09,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-10,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-11,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-12,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-13,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-15,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-16,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-18,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-19,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
5,1,31.2,39,7.8,7.8,2026-03-20,ACNIACT 15GM GEL,Pharmaoverseas,Oint-Cream-Gel
6,1,33.44,38,4.56,4.56,2025-12-23,ACRETIN 0.025% 30GM CREAM,MULTI-PHARMA,Oint-Cream-Gel
6,1,33.44,38,4.56,4.56,2026-01-07,ACRETIN 0.025% 30GM CREAM,MULTI-PHARMA,Oint-Cream-Gel
6,1,33.44,38,4.56,4.56,2026-01-12,ACRETIN 0.025% 30GM CREAM,MULTI-PHARMA,Oint-Cream-Gel
6,1,33.44,38,4.56,4.56,2026-01-15,ACRETIN 0.025% 30GM CREAM,MULTI-PHARMA,Oint-Cream-Gel
6,1,33.44,38,4.56,4.56,2026-02-03,ACRETIN 0.025% 30GM CREAM,MULTI-PHARMA,Oint-Cream-Gel
6,1,33.44,38,4.56,4.56,2026-02-19,ACRETIN 0.025% 30GM CREAM,MULTI-PHARMA,Oint-Cream-Gel
6,1,33.44,38,4.56,4.56,2026-02-20,ACRETIN 0.025% 30GM CREAM,MULTI-PHARMA,Oint-Cream-Gel
6,1,33.44,38,4.56,4.56,2026-03-03,ACRETIN 0.025% 30GM CREAM,MULTI-PHARMA,Oint-Cream-Gel
6,1,33.44,38,4.56,4.56,2026-03-06,ACRETIN 0.025% 30GM CREAM,MULTI-PHARMA,Oint-Cream-Gel
6,1,33.44,38,4.56,4.56,2026-03-11,ACRETIN 0.025% 30GM CREAM,MULTI-PHARMA,Oint-Cream-Gel
6,1,33.44,38,4.56,4.56,2026-03-20,ACRETIN 0.025% 30GM CREAM,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2025-12-23,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2025-12-25,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-01-02,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-01-07,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-01-08,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-01-13,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-01-14,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-01-19,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-01-21,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-01-22,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-01-30,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-02-02,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-02-06,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-02-09,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-02-12,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-02-13,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-02-16,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-02-17,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-02-18,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-02-27,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-03-03,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-03-04,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-03-06,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-03-09,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-03-16,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-03-18,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
7,1,37.84,43,5.16,5.16,2026-03-20,ACRETIN 0.05% 30GM CR,MULTI-PHARMA,Oint-Cream-Gel
8,1,688.0,860,172.0,172.0,2025-12-22,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2025-12-23,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2025-12-24,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2025-12-25,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2025-12-26,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2025-12-27,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2025-12-28,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2025-12-29,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2025-12-30,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2025-12-31,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-01,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-02,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-03,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-04,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-05,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-06,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-07,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-08,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-09,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-11,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-12,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-13,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-14,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-15,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-16,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-17,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-18,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-19,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-20,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-21,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-22,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-23,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-24,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-25,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
